experiment_group,run_id,A,B,K,separation_mode,top_cuts,validation_level,stop_reason,solver_status,max_iterations_budget,iterations,cuts,final_violation,final_violation_bound,runtime_seconds,master_seconds,separation_seconds,cut_generation_seconds,separation_time_share,evaluated_outage_patterns,outage_pattern_count_formula,milp_statuses,milp_gap_max,milp_node_count_total,omega_bound_upper,max_omega_bound_violation,min_omega_upper_slack,min_active_omega_upper_slack,max_separation_reconstruction_gap,selected_active_outage_lines,first_iteration_violation,first_iteration_active_outage,top_cut_source_violation_max,duplicate_cut_count,raw_run_path,log_path,plan_path,paper_status,source_run_role
,full_benders_A10_B005_K02_top003,10,5,2,milp,3,epsilon_certified,certified_epsilon,OPTIMAL,100,31,91,92.87930249865167,92.87930250019417,263.4824366219999,162.813448207,91.661662622,9.007325792999946,0.3478852852476868,,529,OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL,0.01095658657899577,48132.0,20000000.0,0.0,0.0,0.0,2.7615897124633193e-08,line_03_23;line_06_07 | line_01_02;line_03_23 | line_02_03;line_02_19 | line_10_11;line_17_18 | line_06_26;line_31_32 | line_06_07;line_08_09 | line_02_03;line_16_17 | line_28_29;line_31_32 | line_03_23;line_04_05 | line_14_15;line_20_21 | line_05_06;line_15_16 | line_06_26;line_15_16 | line_05_06;line_16_17 | line_19_20;line_23_24 | line_28_29;line_29_30 | line_06_07;line_24_25 | line_08_09;line_13_14 | line_12_13;line_16_17 | line_03_04;line_05_06 | line_03_23;line_20_21 | line_20_21;line_24_25 | line_06_26;line_31_32 | line_17_18;line_24_25 | line_26_27;line_31_32 | line_17_18;line_20_21 | line_29_30;line_30_31 | line_02_03;line_19_20 | line_02_19;line_05_06 | line_02_03;line_02_19 | line_05_06;line_23_24 | line_03_23;line_05_06,53631.87490599591,line_03_23;line_06_07,53631.87490500091,0,results/paper_final/full_benders_scaling_runs/milp,results/paper_final/full_benders_scaling_runs/milp/logs/full_benders_A10_B005_K02_top003_run.json,results/paper_final/full_benders_scaling_runs/milp/plans/full_benders_A10_B005_K02_top003_plan.csv,certified,standard_100_iteration_scaling
,full_benders_A10_B010_K02_top003,10,10,2,milp,3,epsilon_certified,certified_epsilon,OPTIMAL,100,49,145,33.14022600073076,33.14022600089629,669.9186406769995,290.43174892000025,348.6956480029996,30.79124375399971,0.5205044714842063,,529,OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL,1.032270619443885e-11,77481.0,20000000.0,7.017023133845637e-07,0.0,0.0,7.82310962677002e-08,line_03_23;line_06_07 | line_06_07;line_17_18 | line_01_02;line_19_20 | line_06_07;line_11_12 | line_06_26;line_31_32 | line_06_07;line_09_10 | line_03_04;line_03_23 | line_04_05;line_23_24 | line_28_29;line_29_30 | line_02_19;line_14_15 | line_03_23;line_14_15 | line_01_02;line_15_16 | line_03_04;line_05_06 | line_12_13;line_17_18 | line_11_12;line_15_16 | line_05_06;line_23_24 | line_02_19;line_03_04 | line_03_23;line_04_05 | line_20_21;line_23_24 | line_03_23;line_24_25 | line_14_15;line_29_30 | line_06_07;line_14_15 | line_02_19;line_20_21 | line_02_03;line_20_21 | line_10_11;line_13_14 | line_07_08;line_08_09 | line_01_02 | line_14_15;line_17_18 | line_26_27;line_31_32 | line_06_07;line_19_20 | line_08_09;line_13_14 | line_06_26;line_27_28 | line_17_18;line_20_21 | line_17_18;line_19_20 | line_03_04;line_23_24 | line_16_17;line_21_22 | line_30_31;line_31_32 | line_09_10;line_11_12 | line_20_21;line_24_25 | line_26_27;line_29_30 | line_26_27;line_28_29 | line_05_06;line_19_20 | line_07_08;line_27_28 | line_27_28;line_32_33 | line_03_23;line_23_24 | line_26_27;line_27_28 | line_04_05;line_23_24 | line_10_11;line_30_31 | line_03_04;line_03_23,53857.62225999747,line_03_23;line_06_07,53857.62225900078,0,results/paper_final/full_benders_scaling_runs/milp,results/paper_final/full_benders_scaling_runs/milp/logs/full_benders_A10_B010_K02_top003_run.json,results/paper_final/full_benders_scaling_runs/milp/plans/full_benders_A10_B010_K02_top003_plan.csv,certified,standard_100_iteration_scaling
,full_benders_A10_B020_K02_top003,10,20,2,milp,3,epsilon_certified,certified_epsilon,OPTIMAL,100,75,222,68.72124008608625,68.72124008608625,2250.069209248996,562.343968041,1592.4574825419954,95.26775866600019,0.7077371113724582,,529,OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL,0.003932678839508561,123234.0,20000000.0,0.0,0.0,0.0,4.266394171281718e-08,line_03_23;line_06_07 | line_01_02;line_02_03 | line_01_02;line_03_23 | line_06_26;line_31_32 | line_01_02;line_02_03 | line_06_07;line_13_14 | line_02_03;line_19_20 | line_03_04;line_19_20 | line_06_07;line_09_10 | line_07_08;line_08_09 | line_03_23;line_08_09 | line_08_09;line_23_24 | line_08_09;line_24_25 | line_02_19;line_16_17 | line_11_12;line_15_16 | line_03_23;line_19_20 | line_13_14;line_16_17 | line_20_21;line_23_24 | line_08_09;line_12_13 | line_02_19;line_14_15 | line_03_23;line_24_25 | line_03_23;line_15_16 | line_15_16;line_23_24 | line_02_19;line_05_06 | line_03_04;line_23_24 | line_06_26;line_19_20 | line_14_15;line_17_18 | line_16_17;line_24_25 | line_02_19;line_20_21 | line_09_10;line_24_25 | line_14_15;line_24_25 | line_06_26;line_26_27 | line_08_09;line_11_12 | line_04_05;line_23_24 | line_06_07;line_26_27 | line_03_23;line_21_22 | line_17_18;line_24_25 | line_03_04;line_21_22 | line_16_17;line_21_22 | line_30_31;line_31_32 | line_15_16;line_32_33 | line_04_05;line_15_16 | line_15_16;line_30_31 | line_16_17 | line_02_03;line_29_30 | line_02_19;line_21_22 | line_06_26;line_12_13 | line_14_15;line_29_30 | line_26_27;line_30_31 | line_02_19;line_32_33 | line_02_03;line_19_20 | line_09_10;line_11_12 | line_06_07;line_08_09 | line_24_25;line_26_27 | line_26_27;line_30_31 | line_11_12;line_16_17 | line_23_24;line_26_27 | line_12_13;line_14_15 | line_07_08;line_20_21 | line_08_09;line_10_11 | line_01_02;line_05_06 | line_10_11;line_13_14 | line_06_26;line_28_29 | line_29_30;line_31_32 | line_11_12;line_13_14 | line_08_09;line_09_10 | line_11_12;line_26_27 | line_12_13;line_24_25 | line_07_08;line_26_27 | line_03_23;line_05_06 | line_05_06;line_23_24 | line_24_25;line_32_33 | line_15_16;line_30_31 | line_19_20;line_21_22 | line_15_16;line_32_33,53639.89566300146,line_03_23;line_06_07,53639.895662001334,0,results/paper_final/full_benders_scaling_runs/milp,results/paper_final/full_benders_scaling_runs/milp/logs/full_benders_A10_B020_K02_top003_run.json,results/paper_final/full_benders_scaling_runs/milp/plans/full_benders_A10_B020_K02_top003_plan.csv,certified,standard_100_iteration_scaling
,full_benders_A10_B050_K02_top003,10,50,2,milp,3,epsilon_certified,certified_epsilon,OPTIMAL,100,47,137,74.06617260000758,74.06617260000758,4928.210743921993,313.2681257539971,4472.270919376997,142.6716987909981,0.9074836998179694,,529,OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL,0.01747115553341835,71660.0,20000000.0,3.978961431019657e-07,-3.948807716369629e-07,-3.948807716369629e-07,5.364418029785156e-07,line_03_23;line_06_07 | line_01_02;line_02_03 | line_01_02;line_03_23 | line_02_03;line_19_20 | line_06_26;line_30_31 | line_02_03;line_19_20 | line_06_26;line_29_30 | line_04_05;line_23_24 | line_14_15;line_19_20 | line_05_06;line_15_16 | line_01_02;line_05_06 | line_02_19;line_03_23 | line_02_19;line_15_16 | line_01_02;line_16_17 | line_03_04;line_05_06 | line_06_26;line_28_29 | line_15_16;line_23_24 | line_03_23;line_06_07 | line_12_13;line_15_16 | line_13_14;line_14_15 | line_08_09;line_14_15 | line_27_28;line_29_30 | line_01_02;line_17_18 | line_03_23;line_21_22 | line_21_22;line_23_24 | line_07_08;line_08_09 | line_06_26;line_27_28 | line_04_05;line_23_24 | line_05_06;line_23_24 | line_26_27;line_30_31 | line_02_19;line_05_06 | line_08_09;line_11_12 | line_09_10;line_11_12 | line_14_15;line_21_22 | line_12_13;line_26_27 | line_28_29;line_31_32 | line_06_26;line_27_28 | line_06_07;line_07_08 | line_17_18;line_32_33 | line_08_09;line_10_11 | line_07_08;line_26_27 | line_19_20;line_20_21 | line_02_03;line_21_22 | line_05_06;line_23_24 | line_03_23;line_04_05 | line_03_04;line_23_24 | line_09_10;line_30_31,53299.507593205606,line_03_23;line_06_07,53299.507592199836,0,results/paper_final/full_benders_scaling_runs/milp,results/paper_final/full_benders_scaling_runs/milp/logs/full_benders_A10_B050_K02_top003_run.json,results/paper_final/full_benders_scaling_runs/milp/plans/full_benders_A10_B050_K02_top003_plan.csv,certified,standard_100_iteration_scaling
,full_benders_A10_B100_K02_top003,10,100,2,milp,3,epsilon_certified,certified_epsilon,OPTIMAL,100,40,116,68.27164079785416,68.27164079810655,12156.283650621988,246.1343070790026,11686.150611791993,223.9987317509931,0.9613259239137661,,529,OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL,3.951914035254313e-11,68769.0,20000000.0,5.514628194624999e-07,0.0,0.0,5.029141902923584e-07,line_03_23;line_06_07 | line_01_02;line_03_23 | line_02_03;line_02_19 | line_02_03;line_19_20 | line_08_09;line_15_16 | line_06_07;line_14_15 | line_06_07;line_08_09 | line_07_08;line_08_09 | line_28_29;line_31_32 | line_14_15;line_24_25 | line_03_04;line_23_24 | line_06_07;line_15_16 | line_02_19;line_03_23 | line_02_19;line_14_15 | line_05_06;line_23_24 | line_08_09;line_13_14 | line_11_12;line_16_17 | line_12_13;line_14_15 | line_03_23;line_19_20 | line_19_20;line_23_24 | line_26_27;line_29_30 | line_05_06;line_24_25 | line_08_09;line_12_13 | line_09_10;line_13_14 | line_26_27;line_31_32 | line_20_21;line_32_33 | line_01_02;line_21_22 | line_19_20;line_21_22 | line_03_23;line_32_33 | line_07_08;line_10_11 | line_26_27;line_28_29 | line_30_31;line_31_32 | line_26_27;line_27_28 | line_06_26;line_12_13 | line_23_24;line_30_31 | line_11_12;line_15_16 | line_03_23 | line_12_13;line_15_16 | line_02_03;line_20_21 | line_11_12;line_13_14,53670.71492049047,line_03_23;line_06_07,53670.714919500984,0,results/paper_final/full_benders_scaling_runs/milp,results/paper_final/full_benders_scaling_runs/milp/logs/full_benders_A10_B100_K02_top003_run.json,results/paper_final/full_benders_scaling_runs/milp/plans/full_benders_A10_B100_K02_top003_plan.csv,certified,standard_100_iteration_scaling
,full_benders_A10_B010_K01_top003,10,10,1,milp,3,epsilon_certified,certified_epsilon,OPTIMAL,100,14,38,67.37313800000265,67.37313800000265,101.2234456260012,33.52671279400238,60.50105370699748,7.195679125001334,0.5976980267055503,,33,OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL,0.01622969959357558,2041.0,20000000.0,0.0,0.0,0.0,2.648448571562767e-08,line_06_07 | line_12_13 | line_03_23 | line_03_04 | line_05_06 | line_03_04 | line_05_06 | line_03_23 | line_13_14 | line_32_33 | line_20_21 | line_07_08 | line_28_29 | line_30_31,33393.04866599897,line_06_07,33393.048665000126,0,results/paper_final/full_benders_scaling_runs/milp,results/paper_final/full_benders_scaling_runs/milp/logs/full_benders_A10_B010_K01_top003_run.json,results/paper_final/full_benders_scaling_runs/milp/plans/full_benders_A10_B010_K01_top003_plan.csv,certified,standard_100_iteration_scaling
,full_benders_A10_B010_K03_top003,10,10,3,milp,3,smoke_only,max_iterations,OPTIMAL,100,100,298,811.5601386756753,811.5601386760118,1992.515063386014,957.8007726709548,975.781214921044,58.93307579401517,0.48972338169571167,,5489,OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL,0.01922092539684242,533999.0,20000000.0,2.223655226363371e-08,0.0,0.0,6.925256457179785e-08,line_03_23;line_06_07;line_19_20 | line_06_07;line_06_26;line_29_30 | line_01_02;line_10_11;line_17_18 | line_01_02;line_06_07;line_11_12 | line_01_02;line_02_03;line_03_23 | line_01_02;line_06_07;line_08_09 | line_01_02;line_02_19;line_05_06 | line_01_02;line_12_13;line_19_20 | line_12_13;line_28_29;line_31_32 | line_01_02;line_02_03;line_20_21 | line_02_03;line_14_15;line_19_20 | line_01_02;line_08_09;line_16_17 | line_02_03;line_02_19;line_15_16 | line_02_03;line_05_06;line_19_20 | line_03_23;line_28_29;line_29_30 | line_02_03;line_05_06;line_23_24 | line_01_02;line_02_03;line_02_19 | line_02_19;line_03_04;line_03_23 | line_02_03;line_13_14;line_16_17 | line_01_02;line_06_26;line_26_27 | line_01_02;line_19_20;line_20_21 | line_01_02;line_10_11;line_13_14 | line_02_03;line_15_16;line_19_20 | line_02_03;line_14_15;line_17_18 | line_03_23;line_06_07;line_13_14 | line_06_07;line_13_14;line_23_24 | line_02_03;line_07_08;line_12_13 | line_03_23;line_06_07;line_09_10 | line_06_07;line_09_10;line_23_24 | line_06_26;line_23_24;line_28_29 | line_01_02;line_13_14;line_14_15 | line_04_05;line_19_20;line_23_24 | line_05_06;line_19_20;line_23_24 | line_03_04;line_05_06;line_14_15 | line_03_04;line_05_06;line_24_25 | line_06_26;line_24_25;line_29_30 | line_03_04;line_19_20;line_23_24 | line_08_09;line_13_14;line_24_25 | line_09_10;line_12_13;line_20_21 | line_08_09;line_12_13;line_23_24 | line_09_10;line_11_12;line_21_22 | line_17_18;line_26_27;line_31_32 | line_06_07;line_07_08;line_26_27 | line_11_12;line_28_29;line_29_30 | line_04_05;line_05_06;line_14_15 | line_03_23;line_14_15;line_24_25 | line_19_20;line_27_28;line_31_32 | line_19_20;line_28_29;line_31_32 | line_19_20;line_28_29;line_30_31 | line_06_26;line_08_09;line_17_18 | line_09_10;line_17_18;line_30_31 | line_06_26;line_09_10;line_29_30 | line_03_23;line_29_30;line_31_32 | line_02_19;line_03_23;line_05_06 | line_02_19;line_05_06;line_21_22 | line_14_15;line_27_28;line_29_30 | line_02_19;line_15_16;line_23_24 | line_06_26;line_13_14;line_28_29 | line_03_04;line_14_15;line_24_25 | line_24_25;line_28_29;line_29_30 | line_10_11;line_12_13;line_24_25 | line_12_13;line_16_17;line_19_20 | line_11_12;line_16_17;line_24_25 | line_11_12;line_16_17;line_17_18 | line_12_13;line_15_16;line_24_25 | line_12_13;line_14_15;line_24_25 | line_10_11;line_13_14;line_19_20 | line_02_03;line_02_19;line_15_16 | line_16_17;line_30_31;line_31_32 | line_04_05;line_10_11;line_12_13 | line_21_22;line_30_31;line_31_32 | line_06_26;line_07_08;line_27_28 | line_01_02 | line_10_11;line_13_14;line_17_18 | line_10_11;line_11_12;line_24_25 | line_06_26;line_10_11;line_26_27 | line_14_15;line_15_16;line_30_31 | line_04_05;line_19_20;line_20_21 | line_02_19;line_03_04;line_23_24 | line_02_03;line_02_19 | line_03_23;line_24_25;line_30_31 | line_03_23;line_04_05;line_24_25 | line_07_08;line_23_24;line_26_27 | line_08_09;line_13_14;line_31_32 | line_11_12;line_14_15;line_19_20 | line_24_25;line_27_28;line_30_31 | line_15_16;line_26_27;line_29_30 | line_02_03;line_05_06;line_21_22 | line_17_18;line_21_22;line_24_25 | line_11_12;line_13_14;line_17_18 | line_01_02;line_03_04;line_19_20 | line_07_08;line_26_27;line_28_29 | line_11_12;line_12_13;line_16_17 | line_09_10;line_10_11;line_27_28 | line_02_03;line_02_19;line_30_31 | line_11_12;line_12_13;line_15_16 | line_03_23;line_14_15;line_16_17 | line_02_19;line_03_04;line_30_31 | line_06_26;line_27_28;line_30_31 | line_06_07;line_07_08;line_27_28,60604.62179199746,line_03_23;line_06_07;line_19_20,60604.621790998615,3,results/paper_final/full_benders_scaling_runs/milp,results/paper_final/full_benders_scaling_runs/milp/logs/full_benders_A10_B010_K03_top003_run.json,results/paper_final/full_benders_scaling_runs/milp/plans/full_benders_A10_B010_K03_top003_plan.csv,diagnostic_stress,standard_100_iteration_scaling
,full_benders_A10_B010_K05_top003,10,10,5,milp,3,smoke_only,max_iterations,OPTIMAL,100,100,298,36744.81264199689,36744.812641997065,2757.4302815240517,1232.1834404180045,1465.1729935670337,60.073847539013514,0.5313545018288629,,242825,OPTIMAL;OPTIMAL;OPTIMAL;OPTIMAL,0.01991498230350524,1145726.0,20000000.0,0.0,0.0,0.0,1.0069925338029861e-07,line_03_23;line_06_07;line_06_26;line_19_20;line_29_30 | line_02_19;line_03_23;line_06_26;line_12_13;line_31_32 | line_01_02;line_02_03;line_06_26;line_12_13;line_31_32 | line_01_02;line_10_11;line_28_29;line_29_30;line_31_32 | line_01_02;line_05_06;line_06_26;line_21_22;line_31_32 | line_01_02;line_07_08;line_09_10;line_12_13;line_17_18 | line_01_02;line_02_03;line_03_23;line_07_08;line_09_10 | line_01_02;line_02_03;line_03_23;line_06_26;line_31_32 | line_02_03;line_05_06;line_19_20;line_28_29;line_31_32 | line_01_02;line_02_03;line_02_19;line_03_23;line_14_15 | line_06_07;line_06_26;line_13_14;line_14_15;line_31_32 | line_03_23;line_06_26;line_12_13;line_17_18;line_29_30 | line_01_02;line_06_26;line_13_14;line_17_18;line_29_30 | line_01_02;line_02_03;line_08_09;line_16_17;line_21_22 | line_01_02;line_02_03;line_08_09;line_15_16;line_21_22 | line_01_02;line_02_03;line_08_09;line_15_16;line_20_21 | line_01_02;line_06_07;line_06_26;line_08_09;line_30_31 | line_01_02;line_03_23;line_12_13;line_16_17;line_24_25 | line_01_02;line_02_03;line_02_19;line_13_14;line_15_16 | line_02_03;line_02_19;line_06_07;line_13_14;line_21_22 | line_01_02;line_02_19;line_12_13;line_14_15;line_15_16 | line_01_02;line_11_12;line_14_15;line_28_29;line_31_32 | line_02_19;line_06_26;line_08_09;line_15_16;line_29_30 | line_01_02;line_02_19;line_14_15;line_28_29;line_29_30 | line_01_02;line_02_19;line_03_23;line_14_15;line_24_25 | line_01_02;line_02_03;line_05_06;line_14_15;line_17_18 | line_02_03;line_19_20;line_20_21;line_28_29;line_29_30 | line_01_02;line_08_09;line_14_15;line_15_16;line_17_18 | line_01_02;line_03_23;line_06_26;line_20_21;line_29_30 | line_01_02;line_02_03;line_03_23;line_19_20;line_20_21 | line_02_19;line_03_04;line_05_06;line_14_15;line_23_24 | line_01_02;line_14_15;line_19_20;line_21_22;line_23_24 | line_01_02;line_03_04;line_07_08;line_14_15;line_28_29 | line_02_03;line_02_19;line_13_14;line_26_27;line_29_30 | line_02_03;line_02_19;line_11_12;line_14_15;line_17_18 | line_01_02;line_04_05;line_07_08;line_16_17;line_27_28 | line_01_02;line_06_07;line_10_11;line_28_29;line_29_30 | line_01_02;line_02_19;line_06_26;line_23_24;line_28_29 | line_01_02;line_06_07;line_08_09;line_26_27;line_29_30 | line_01_02;line_03_23;line_06_26;line_24_25;line_31_32 | line_04_05;line_05_06;line_08_09;line_16_17;line_23_24 | line_01_02;line_04_05;line_05_06;line_06_26;line_28_29 | line_01_02;line_02_03;line_02_19;line_07_08;line_09_10 | line_01_02;line_08_09;line_13_14;line_16_17;line_23_24 | line_01_02;line_04_05;line_08_09;line_11_12;line_26_27 | line_02_19;line_03_23;line_04_05;line_05_06;line_23_24 | line_01_02;line_06_26;line_16_17;line_23_24;line_27_28 | line_02_03;line_09_10;line_15_16;line_19_20;line_23_24 | line_01_02;line_09_10;line_11_12;line_19_20;line_20_21 | line_01_02;line_06_26;line_09_10;line_16_17;line_27_28 | line_02_03;line_02_19;line_09_10;line_15_16;line_23_24 | line_01_02;line_02_03;line_06_07;line_16_17;line_19_20 | line_06_07;line_06_26;line_19_20;line_23_24;line_28_29 | line_01_02;line_05_06;line_15_16;line_26_27;line_29_30 | line_03_04;line_05_06;line_14_15;line_20_21;line_23_24 | line_04_05;line_06_26;line_07_08;line_11_12;line_23_24 | line_02_03;line_02_19;line_06_26;line_23_24;line_29_30 | line_02_19;line_03_04;line_06_26;line_23_24;line_28_29 | line_02_03;line_03_04;line_09_10;line_13_14;line_19_20 | line_01_02;line_02_19;line_03_23;line_05_06;line_19_20 | line_01_02;line_03_04;line_05_06;line_26_27;line_29_30 | line_02_03;line_04_05;line_20_21;line_26_27;line_31_32 | line_01_02;line_02_03;line_02_19;line_20_21;line_26_27 | line_03_04;line_16_17;line_23_24;line_28_29;line_29_30 | line_03_23;line_06_07;line_09_10;line_10_11;line_13_14 | line_07_08;line_10_11;line_11_12;line_16_17;line_23_24 | line_07_08;line_10_11;line_11_12;line_15_16;line_23_24 | line_01_02;line_03_04;line_11_12;line_19_20;line_20_21 | line_03_23;line_06_07;line_07_08;line_11_12;line_20_21 | line_06_07;line_07_08;line_11_12;line_21_22;line_23_24 | line_01_02;line_02_19;line_11_12;line_15_16;line_21_22 | line_11_12;line_16_17;line_23_24;line_26_27;line_29_30 | line_02_03;line_03_04;line_11_12;line_15_16;line_19_20 | line_04_05;line_06_26;line_11_12;line_15_16;line_23_24 | line_02_19;line_03_04;line_23_24;line_26_27;line_29_30 | line_03_04;line_03_23;line_08_09;line_12_13;line_19_20 | line_13_14;line_16_17;line_23_24;line_26_27;line_29_30 | line_03_04;line_09_10;line_12_13;line_19_20;line_24_25 | line_02_03;line_05_06;line_06_26;line_20_21;line_27_28 | line_02_19;line_03_23;line_10_11;line_13_14;line_30_31 | line_03_04;line_03_23;line_15_16;line_24_25;line_30_31 | line_01_02;line_04_05;line_15_16;line_30_31;line_31_32 | line_02_03;line_02_19;line_11_12;line_15_16;line_23_24 | line_01_02;line_11_12;line_14_15;line_20_21;line_30_31 | line_03_23;line_06_07;line_08_09;line_10_11;line_15_16 | line_05_06;line_08_09;line_11_12;line_21_22;line_23_24 | line_02_19;line_06_07;line_07_08;line_24_25;line_30_31 | line_06_07;line_10_11;line_19_20;line_21_22;line_23_24 | line_02_19;line_03_04;line_03_23;line_07_08;line_10_11 | line_03_04;line_03_23;line_05_06;line_19_20;line_21_22 | line_02_19;line_03_04;line_19_20;line_21_22;line_23_24 | line_03_04;line_03_23;line_06_07;line_07_08;line_19_20 | line_02_19;line_05_06;line_06_07;line_07_08;line_23_24 | line_03_04;line_06_07;line_07_08;line_19_20;line_23_24 | line_02_03;line_04_05;line_05_06;line_17_18;line_20_21 | line_01_02;line_05_06;line_17_18;line_21_22;line_30_31 | line_06_07;line_06_26;line_07_08;line_19_20;line_23_24 | line_06_07;line_06_26;line_07_08;line_20_21;line_24_25 | line_02_03;line_06_26;line_07_08;line_17_18;line_21_22 | line_02_19;line_06_07;line_13_14;line_26_27;line_30_31,84734.85277001024,line_03_23;line_06_07;line_06_26;line_19_20;line_29_30,91170.82973405719,0,results/paper_final/full_benders_scaling_runs/milp,results/paper_final/full_benders_scaling_runs/milp/logs/full_benders_A10_B010_K05_top003_run.json,results/paper_final/full_benders_scaling_runs/milp/plans/full_benders_A10_B010_K05_top003_plan.csv,diagnostic_stress,standard_100_iteration_scaling
