run_id,case_name,parameter_regime,validation_level,diagnosis_label,stop_reason,solver_status,epsilon_cert,max_iterations,A_selected,B_selected,K,iteration_count,cut_count,final_violation_upper_bound,sampled_problem_gap_bound,total_objective,construction_cost,weighted_normal_term,disaster_master_term,final_alpha,final_lambda_times_FP,total_runtime_sec,master_runtime_sec_total,separation_runtime_sec_total,dual_resolve_runtime_sec_total,generated_cut_count,selected_outage_trace,lower_bound_sequence,violation_sequence,cut_efficacy_sequence,repeated_outage_flag,repeated_cut_signature_flag,notes
normal_only_paper_like_direct_exact,normal_only_paper_like_direct_exact,paper_like_tableII,exact,exact_zero,direct_optimal,OPTIMAL,0.0,0,[1],[1],2,0,1,0.0,0.0,18793795.328542694,171760.06442104536,18622035.264121648,0.0,0.0,0.0,0.6253994169999999,0.6253994169999999,0.0,0.0,0,[],[],[],[],False,False,direct master baseline; no Benders separation or cut generation
integrated_paper_like_eps20000_i2_k2_a1b1,integrated_mainline,paper_like_tableII,epsilon_certified,epsilon_stop,certified_epsilon,OPTIMAL,20000.0,2,[1],[1],2,1,1,16575.030000000726,6000.0,13207087.728478337,171730.13627193242,13035357.592206404,0.0,0.0,0.0,2.053265916,1.4813912080000002,0.03660570899999982,0.0,0,"[[""line_03_23"",""line_06_07""]]",[13207087.728478337],[16575.030000000726],[],False,False,epsilon stop by design: final violation stayed nonzero but below epsilon_cert=20000.0; dominant runtime component: master-side
integrated_paper_like_eps10000_i5_k2_a1b1,integrated_mainline,paper_like_tableII,epsilon_certified,epsilon_stop,certified_epsilon,OPTIMAL,10000.0,5,[1],[1],2,5,5,6363.820000000065,3000.0,13207755.451746482,171730.13627193242,13035579.452562211,445.86291234010275,0.0,1486.2097078003426,9.318747250000001,6.441160456999999,0.17493616500000186,0.06242866700000249,4,"[[""line_03_23"",""line_06_07""],[""line_06_07"",""line_23_24""],[""line_03_23"",""line_23_24""],[""line_09_10"",""line_23_24""],[""line_10_11"",""line_20_21""]]","[13207087.728478337,13207359.479428086,13207411.323673146,13207577.359711245,13207755.451746482]","[16575.030000000726,13818.640000000712,13661.459999999963,19454.90000000014,6363.820000000065]","[{""alpha_lambda_only"":false,""cut_id"":""generated_cut_001"",""cut_signature"":""f080454ac6a433bf"",""iteration_id"":0,""old_master_violation"":16575.030000000144,""plan_changed"":true,""post_cut_master_objective_change"":271.7509497497231,""post_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[25,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_002"",""cut_signature"":""b97b5ccccfe77b00"",""iteration_id"":1,""old_master_violation"":13818.64000000013,""plan_changed"":true,""post_cut_master_objective_change"":51.8442450594157,""post_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,24,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,12,0]],""pre_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_003"",""cut_signature"":""0bea39619e7c4853"",""iteration_id"":2,""old_master_violation"":15098.5,""plan_changed"":true,""post_cut_master_objective_change"":166.0360380988568,""post_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[23,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]],""pre_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,24,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,12,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_004"",""cut_signature"":""50f6afb918dd09f0"",""iteration_id"":3,""old_master_violation"":19454.900000000023,""plan_changed"":true,""post_cut_master_objective_change"":178.09203523769975,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[23,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]]}]",False,False,epsilon stop by design: final violation stayed nonzero but below epsilon_cert=10000.0; lower-bound gain=667.723; violation drop=10211.210; dominant runtime component: master-side
integrated_paper_like_exact_i10_k2_a1b1,integrated_mainline,paper_like_tableII,smoke_only,max_iter_noncert,max_iterations,OPTIMAL,0.0,10,[1],[1],2,10,10,2818.310000000056,0.0,13208090.806477968,172089.27406128767,13035517.893568961,483.6388477161834,0.0,1612.129492387278,20.344125624999997,14.476603544000003,0.3026889569999902,0.1471356659999934,9,"[[""line_03_23"",""line_06_07""],[""line_06_07"",""line_23_24""],[""line_03_23"",""line_23_24""],[""line_09_10"",""line_23_24""],[""line_10_11"",""line_20_21""],[""line_20_21"",""line_29_30""],[""line_10_11"",""line_12_13""],[""line_20_21"",""line_23_24""],[""line_23_24"",""line_29_30""],[""line_03_23"",""line_21_22""]]","[13207087.728478337,13207359.479428086,13207411.323673146,13207577.359711245,13207755.451746482,13207949.73234796,13207970.181351777,13207984.145477295,13207994.037467338,13208090.806477968]","[16575.030000000726,13818.640000000712,13661.459999999963,19454.90000000014,6363.820000000065,7545.649999999441,5645.2799999965355,5810.820000000298,5076.080000000424,2818.310000000056]","[{""alpha_lambda_only"":false,""cut_id"":""generated_cut_001"",""cut_signature"":""f080454ac6a433bf"",""iteration_id"":0,""old_master_violation"":16575.030000000144,""plan_changed"":true,""post_cut_master_objective_change"":271.7509497497231,""post_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[25,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_002"",""cut_signature"":""b97b5ccccfe77b00"",""iteration_id"":1,""old_master_violation"":13818.64000000013,""plan_changed"":true,""post_cut_master_objective_change"":51.8442450594157,""post_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,24,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,12,0]],""pre_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_003"",""cut_signature"":""0bea39619e7c4853"",""iteration_id"":2,""old_master_violation"":15098.5,""plan_changed"":true,""post_cut_master_objective_change"":166.0360380988568,""post_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[23,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]],""pre_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,24,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,12,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_004"",""cut_signature"":""50f6afb918dd09f0"",""iteration_id"":3,""old_master_violation"":19454.900000000023,""plan_changed"":true,""post_cut_master_objective_change"":178.09203523769975,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[23,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_005"",""cut_signature"":""9b34830e34588959"",""iteration_id"":4,""old_master_violation"":6363.820000000065,""plan_changed"":true,""post_cut_master_objective_change"":194.28060147725046,""post_plan_signature"":[[3,25,2],[4,25,0],[5,25,6],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,0],[26,25,1],[27,25,0],[28,25,0],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_006"",""cut_signature"":""cf5e4b53c7b4c3f5"",""iteration_id"":5,""old_master_violation"":7545.65000000014,""plan_changed"":true,""post_cut_master_objective_change"":20.449003817513585,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,2],[4,25,0],[5,25,6],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,0],[26,25,1],[27,25,0],[28,25,0],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_007"",""cut_signature"":""a8342697d32afe67"",""iteration_id"":6,""old_master_violation"":6363.799999998882,""plan_changed"":true,""post_cut_master_objective_change"":13.964125517755747,""post_plan_signature"":[[3,25,3],[4,25,0],[5,25,2],[6,25,0],[9,25,1],[18,25,0],[19,25,10],[20,25,0],[25,24,4],[26,25,0],[27,25,0],[28,25,4],[29,24,0],[32,25,0],[33,14,0]],""pre_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_008"",""cut_signature"":""bd4de226f9f8ff4c"",""iteration_id"":7,""old_master_violation"":5810.820000000182,""plan_changed"":true,""post_cut_master_objective_change"":9.891990043222904,""post_plan_signature"":[[3,25,1],[4,25,0],[5,25,6],[9,25,0],[17,24,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,3],[4,25,0],[5,25,2],[6,25,0],[9,25,1],[18,25,0],[19,25,10],[20,25,0],[25,24,4],[26,25,0],[27,25,0],[28,25,4],[29,24,0],[32,25,0],[33,14,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_009"",""cut_signature"":""de9d8cea78e076bc"",""iteration_id"":8,""old_master_violation"":5076.080000000191,""plan_changed"":true,""post_cut_master_objective_change"":96.76901062950492,""post_plan_signature"":[[3,25,2],[4,25,0],[5,25,4],[9,25,0],[17,23,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,1],[4,25,0],[5,25,6],[9,25,0],[17,24,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]]}]",False,False,true non-certification under enlarged iteration budget; lower-bound gain=1003.078; violation drop=13756.720; dominant runtime component: master-side; smoke_only result should not be promoted beyond directional diagnosis
integrated_paper_like_exact_i20_k2_a1b1,integrated_mainline,paper_like_tableII,smoke_only,max_iter_noncert,max_iterations,OPTIMAL,0.0,20,[1],[1],2,20,20,3747.1099999961443,0.0,13208261.311175572,171730.13627193242,13035579.452562211,951.7223414290767,0.0,3172.407804763589,42.902717541,30.86655774800002,0.6228271660000075,0.3530587949999955,19,"[[""line_03_23"",""line_06_07""],[""line_06_07"",""line_23_24""],[""line_03_23"",""line_23_24""],[""line_09_10"",""line_23_24""],[""line_10_11"",""line_20_21""],[""line_20_21"",""line_29_30""],[""line_10_11"",""line_12_13""],[""line_20_21"",""line_23_24""],[""line_23_24"",""line_29_30""],[""line_03_23"",""line_21_22""],[""line_21_22"",""line_32_33""],[""line_06_07"",""line_20_21""],[""line_03_23"",""line_32_33""],[""line_06_07"",""line_30_31""],[""line_09_10"",""line_12_13""],[""line_30_31""],[""line_07_08"",""line_21_22""],[""line_06_07"",""line_28_29""],[""line_03_23"",""line_21_22""],[""line_10_11"",""line_11_12""]]","[13207087.728478337,13207359.479428086,13207411.323673146,13207577.359711245,13207755.451746482,13207949.73234796,13207970.181351777,13207984.145477295,13207994.037467338,13208090.806477968,13208102.030850815,13208121.870496642,13208107.36335834,13208187.337847754,13208165.125689022,13208170.892143637,13208180.706135176,13208217.315205103,13208227.334829977,13208261.311175572]","[16575.030000000726,13818.640000000712,13661.459999999963,19454.90000000014,6363.820000000065,7545.649999999441,5645.2799999965355,5810.820000000298,5076.080000000424,2818.310000000056,2727.30999999959,4363.919999998994,2181.8400000005495,1218.9200000001001,5633.989999996033,709.9000000000815,2255.3499999998603,466.2600000000966,571.0500000000466,3747.1099999961443]","[{""alpha_lambda_only"":false,""cut_id"":""generated_cut_001"",""cut_signature"":""f080454ac6a433bf"",""iteration_id"":0,""old_master_violation"":16575.030000000144,""plan_changed"":true,""post_cut_master_objective_change"":271.7509497497231,""post_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[25,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_002"",""cut_signature"":""b97b5ccccfe77b00"",""iteration_id"":1,""old_master_violation"":13818.64000000013,""plan_changed"":true,""post_cut_master_objective_change"":51.8442450594157,""post_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,24,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,12,0]],""pre_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_003"",""cut_signature"":""0bea39619e7c4853"",""iteration_id"":2,""old_master_violation"":15098.5,""plan_changed"":true,""post_cut_master_objective_change"":166.0360380988568,""post_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[23,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]],""pre_plan_signature"":[[3,25,7],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,24,0],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,12,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_004"",""cut_signature"":""50f6afb918dd09f0"",""iteration_id"":3,""old_master_violation"":19454.900000000023,""plan_changed"":true,""post_cut_master_objective_change"":178.09203523769975,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,6],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,1],[23,21,0],[26,25,0],[27,25,0],[28,25,4],[29,25,0],[32,25,0],[33,15,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_005"",""cut_signature"":""9b34830e34588959"",""iteration_id"":4,""old_master_violation"":6363.820000000065,""plan_changed"":true,""post_cut_master_objective_change"":194.28060147725046,""post_plan_signature"":[[3,25,2],[4,25,0],[5,25,6],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,0],[26,25,1],[27,25,0],[28,25,0],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_006"",""cut_signature"":""cf5e4b53c7b4c3f5"",""iteration_id"":5,""old_master_violation"":7545.65000000014,""plan_changed"":true,""post_cut_master_objective_change"":20.449003817513585,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,2],[4,25,0],[5,25,6],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,0],[26,25,1],[27,25,0],[28,25,0],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_007"",""cut_signature"":""a8342697d32afe67"",""iteration_id"":6,""old_master_violation"":6363.799999998882,""plan_changed"":true,""post_cut_master_objective_change"":13.964125517755747,""post_plan_signature"":[[3,25,3],[4,25,0],[5,25,2],[6,25,0],[9,25,1],[18,25,0],[19,25,10],[20,25,0],[25,24,4],[26,25,0],[27,25,0],[28,25,4],[29,24,0],[32,25,0],[33,14,0]],""pre_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_008"",""cut_signature"":""bd4de226f9f8ff4c"",""iteration_id"":7,""old_master_violation"":5810.820000000182,""plan_changed"":true,""post_cut_master_objective_change"":9.891990043222904,""post_plan_signature"":[[3,25,1],[4,25,0],[5,25,6],[9,25,0],[17,24,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,3],[4,25,0],[5,25,2],[6,25,0],[9,25,1],[18,25,0],[19,25,10],[20,25,0],[25,24,4],[26,25,0],[27,25,0],[28,25,4],[29,24,0],[32,25,0],[33,14,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_009"",""cut_signature"":""de9d8cea78e076bc"",""iteration_id"":8,""old_master_violation"":5076.080000000191,""plan_changed"":true,""post_cut_master_objective_change"":96.76901062950492,""post_plan_signature"":[[3,25,2],[4,25,0],[5,25,4],[9,25,0],[17,23,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,1],[4,25,0],[5,25,6],[9,25,0],[17,24,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_010"",""cut_signature"":""b5dfe75161c0d4b0"",""iteration_id"":9,""old_master_violation"":2818.30999999959,""plan_changed"":true,""post_cut_master_objective_change"":11.224372847005725,""post_plan_signature"":[[3,25,0],[4,25,0],[5,25,5],[9,25,0],[17,24,0],[18,25,0],[19,25,10],[20,25,6],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,2],[4,25,0],[5,25,4],[9,25,0],[17,23,0],[18,25,0],[19,25,10],[20,25,5],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_011"",""cut_signature"":""ca53602bdb6ddc04"",""iteration_id"":10,""old_master_violation"":2727.310000000056,""plan_changed"":true,""post_cut_master_objective_change"":19.839645827189088,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,1],[19,25,10],[20,25,0],[25,23,3],[26,25,0],[27,25,0],[28,25,3],[29,25,0],[32,25,0],[33,16,0]],""pre_plan_signature"":[[3,25,0],[4,25,0],[5,25,5],[9,25,0],[17,24,0],[18,25,0],[19,25,10],[20,25,6],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_012"",""cut_signature"":""0ffb497d18c7a3bb"",""iteration_id"":11,""old_master_violation"":4363.919999999693,""plan_changed"":true,""post_cut_master_objective_change"":-14.50713830254972,""post_plan_signature"":[[3,25,0],[4,25,0],[5,25,5],[9,25,0],[17,24,0],[18,25,0],[19,25,10],[20,25,6],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,4],[4,25,0],[5,25,3],[6,25,0],[9,25,0],[18,25,1],[19,25,10],[20,25,0],[25,23,3],[26,25,0],[27,25,0],[28,25,3],[29,25,0],[32,25,0],[33,16,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_013"",""cut_signature"":""c7eec453b3f6f3e9"",""iteration_id"":12,""old_master_violation"":2181.840000000084,""plan_changed"":true,""post_cut_master_objective_change"":79.97448941506445,""post_plan_signature"":[[3,25,3],[4,25,0],[5,25,5],[9,25,0],[17,22,0],[18,25,0],[19,25,10],[20,25,4],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,0],[4,25,0],[5,25,5],[9,25,0],[17,24,0],[18,25,0],[19,25,10],[20,25,6],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_014"",""cut_signature"":""ee073e18eaabbda3"",""iteration_id"":13,""old_master_violation"":1218.9199999998673,""plan_changed"":true,""post_cut_master_objective_change"":-22.212158732116222,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,3],[4,25,0],[5,25,5],[9,25,0],[17,22,0],[18,25,0],[19,25,10],[20,25,4],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_015"",""cut_signature"":""16d636eb63220abb"",""iteration_id"":14,""old_master_violation"":6352.5099999983795,""plan_changed"":true,""post_cut_master_objective_change"":5.766454614698887,""post_plan_signature"":[[3,25,0],[4,25,0],[5,25,5],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,6],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_016"",""cut_signature"":""1495a610d276c625"",""iteration_id"":15,""old_master_violation"":709.9000000000233,""plan_changed"":true,""post_cut_master_objective_change"":9.813991539180279,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,1],[19,25,10],[20,25,1],[25,25,2],[26,25,0],[27,25,0],[28,25,4],[29,24,0],[32,25,0],[33,15,0]],""pre_plan_signature"":[[3,25,0],[4,25,0],[5,25,5],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,6],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,2],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_017"",""cut_signature"":""1923260aa9f2b0d4"",""iteration_id"":16,""old_master_violation"":2255.3499999998603,""plan_changed"":true,""post_cut_master_objective_change"":36.60906992666423,""post_plan_signature"":[[3,25,2],[4,25,0],[5,25,6],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,4],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,1],[19,25,10],[20,25,1],[25,25,2],[26,25,0],[27,25,0],[28,25,4],[29,24,0],[32,25,0],[33,15,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_018"",""cut_signature"":""5ce5d1ebbccacb69"",""iteration_id"":17,""old_master_violation"":466.26000000015483,""plan_changed"":true,""post_cut_master_objective_change"":10.019624873995781,""post_plan_signature"":[[3,25,1],[4,25,0],[5,25,6],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,4],[23,25,0],[25,25,2],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]],""pre_plan_signature"":[[3,25,2],[4,25,0],[5,25,6],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,4],[23,25,0],[25,25,1],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]]},{""alpha_lambda_only"":false,""cut_id"":""generated_cut_019"",""cut_signature"":""a04be5b9ba7d3930"",""iteration_id"":18,""old_master_violation"":571.0499999999884,""plan_changed"":true,""post_cut_master_objective_change"":33.97634559497237,""post_plan_signature"":[[3,25,4],[4,25,0],[5,25,2],[6,25,0],[9,25,0],[18,25,0],[19,25,10],[20,25,0],[25,25,3],[26,25,0],[27,25,0],[28,25,5],[29,25,0],[32,25,0],[33,11,0]],""pre_plan_signature"":[[3,25,1],[4,25,0],[5,25,6],[9,25,0],[17,25,0],[18,25,0],[19,25,10],[20,25,4],[23,25,0],[25,25,2],[26,25,0],[27,25,0],[28,25,1],[29,25,0],[32,25,0]]}]",True,False,true non-certification under enlarged iteration budget; lower-bound gain=1173.583; violation drop=12827.920; dominant runtime component: master-side; repeated outage pattern observed; smoke_only result should not be promoted beyond directional diagnosis
